ID	age	gender	date	block	trial	stim_type	stim_step	intensity	resp1	resp1_t	resp1_btn	stim_delay	onset_fix	onset_cue	onset_resp1	stim_onset	ao_error
01	26	m	2016/10/21	2	78	1	1.00	1.900000	1	0.2122	2	1.3555	92858.020567	92860.703905	92862.703562	387.319131
01	26	m	2016/10/21	2	79	1	1.00	1.900000	0	0.4823	3	0.8866	92862.920004	92865.703346	92867.703011	391.849672
01	26	m	2016/10/21	2	80	1	1.00	1.900000	0	0.2550	3	1.0378	92868.202730	92870.702799	92872.702510	397.000326
01	26	m	2016/10/21	2	81	0	0.00	0.000000	0	0.3069	3	0.8563	92872.968880	92875.702264	92877.701947	401.818289
01	26	m	2016/10/21	2	82	0	0.00	0.000000	0	0.3384	3	0.1303	92878.018379	92880.701580	92882.701361	406.091605
01	26	m	2016/10/21	2	83	1	1.00	1.900000	1	0.4066	2	1.5824	92883.051180	92885.701178	92887.700856	412.543305
01	26	m	2016/10/21	2	84	1	1.00	1.900000	1	0.3690	2	1.6731	92888.117311	92890.700653	92892.700333	417.633478
01	26	m	2016/10/21	2	85	1	1.00	1.900000	1	0.3036	2	0.5689	92893.083387	92895.700112	92897.699795	421.528739
01	26	m	2016/10/21	2	86	1	1.00	1.900000	0	0.2420	3	0.2513	92898.016242	92900.699567	92902.699194	426.210593
01	26	m	2016/10/21	2	87	1	1.00	1.900000	0	0.2632	3	0.9168	92902.949041	92905.699027	92907.698728	431.875553
01	26	m	2016/10/21	2	88	1	1.00	1.900000	0	0.5368	3	1.5672	92907.981780	92910.698484	92912.698183	437.525411
01	26	m	2016/10/21	2	89	1	1.00	1.900000	0	0.4736	3	1.8244	92913.247938	92915.697940	92917.697675	442.782066
01	26	m	2016/10/21	2	90	1	1.00	1.900000	0	0.2160	3	0.4782	92918.180685	92920.697408	92922.697143	446.435335
